Name,edr3id,TIC,DESIID,RA(deg),DEC(deg),CLASS,Pwd,G,bp_rp,MG,AV,Teff,Teff_err,Log_g,e_logg,Chi2,RV,sample
WDJ170356.80+474745.56,1408100320711407104,1270915974,39633213051634420,255.98665980901217,47.796034308726,DA,1.0,19.372,-0.049,11.094,0.1,11250.0,183.0,8.599,0.079,0.801,-5.64,DA massive
WDJ120938.17-003257.97,3697975363071920128,953300791,39627775706926673,182.409066103273,-0.5494628777431828,DA,0.93,19.857,0.069,11.079,0.09,11253.0,215.0,8.732,0.107,0.478,107.27,DA massive
WDJ145519.87+350658.40,1293163250657722112,1101538333,39632981446364846,223.83282030246536,35.116224299046486,DA,0.89,20.593,0.11,11.1,0.07,11255.0,502.0,8.722,0.255,0.439,-62.09,DA massive
WDJ005518.70-031200.13,2526404320191076352,610695716,39627706450577264,13.827925337252776,-3.2000960916810004,DA,1.0,19.292,-0.089,11.006,0.14,11258.0,285.0,8.67,0.147,0.555,83.5,DA massive
WDJ034625.75-050926.12,3244771857106808320,649659686,39627658945893587,56.607285838508034,-5.157331884603502,DA,0.96,19.965,0.092,11.229,0.24,11261.0,277.0,8.604,0.137,0.237,-41.59,DA massive
WDJ094315.64+052310.11,3852921290436409344,842217418,39627919928070184,145.81503837338573,5.38612148721369,DA,1.0,19.587,0.037,12.397,0.06,11262.0,324.0,8.308,0.194,0.515,112.69,DA massive
WDJ011640.84-053521.89,2481887499564160512,610649395,39627652306308257,19.170158447501414,-5.589387757275153,DA,0.99,19.742,0.189,12.802,0.04,11262.0,383.0,8.749,0.177,0.324,14.57,DA massive
WDJ180552.69+480829.36,2122650284534915072,1551053365,39633221322803481,271.46951401177273,48.14148635398527,DA,0.94,19.928,0.097,11.072,0.11,11263.0,345.0,8.809,0.147,0.333,101.84,DA massive
WDJ093358.98+402037.95,813322941637907584,840800294,39633081056887959,143.49568858909754,40.34383975740007,DA,0.99,19.597,0.128,12.61,0.03,11265.0,338.0,8.771,0.162,0.274,86.06,DA massive
WDJ003450.96+311638.75,2859440413650283520,611812643,39628504299475477,8.712241505682584,31.277379877383044,DA,0.97,19.901,-0.052,10.42,0.2,11267.0,354.0,8.697,0.158,0.381,41.37,DA massive
WDJ215551.57+062851.29,2697548360231650304,2025089356,39627947031661003,328.96464604684206,6.480829081510196,DA,1.0,19.222,-0.062,12.067,0.11,11269.0,253.0,8.52,0.135,0.295,112.44,DA massive
WDJ170806.32+373629.54,1341017780565433344,1270570664,39633030695879595,257.02627353883844,37.60815467937766,DA,0.99,19.266,0.087,11.901,0.08,11271.0,269.0,8.689,0.179,0.543,-12.58,DA massive
WDJ012132.33+263200.77,294703750860317696,620537457,39628403720061699,20.38466984783352,26.533512892574706,DA,0.96,19.809,0.277,12.245,0.19,11274.0,376.0,8.6,0.187,0.235,7.03,DA massive
WDJ180852.71+615901.60,2159242546902860800,1551503061,39633411345744880,272.2194657429341,61.983743509786336,DA,1.0,19.95,0.006,13.117,0.07,11284.0,251.0,8.657,0.117,0.071,82.08,DA massive
WDJ084521.65+433507.24,914056932799973376,801883293,39633139563234711,131.34015206923763,43.58525902010833,DA,1.0,19.754,-0.063,11.64,0.09,11287.0,360.0,8.838,0.185,0.323,52.62,DA massive
WDJ125229.90+601504.40,1579820092526774272,950580011,39633390202258034,193.12460982647843,60.25117818873932,DA,0.97,19.839,0.069,11.33,0.05,11288.0,385.0,9.025,0.194,0.344,-13.54,DA massive
WDJ173823.08+371100.45,1342305098227470848,1400116064,39633025985676509,264.59615698035947,37.18348610360661,DA,1.0,19.796,-0.035,12.6,0.08,11290.0,347.0,9.131,0.185,0.275,112.87,DA massive
WDJ123022.67-003837.22,3696374439781480960,953278579,39627769755207374,187.59438418746515,-0.6437124459546957,DA,0.99,18.976,0.056,12.582,0.02,11298.0,259.0,9.154,0.159,0.684,89.62,DA massive
WDJ093609.18-054527.96,3823820687983584768,841891686,39627648376246800,144.0382272839741,-5.757848505280619,DA,1.0,20.377,-0.032,12.548,0.09,11305.0,223.0,7.983,0.122,0.086,30.32,DA massive
WDJ115127.83+010539.17,3796145636719543808,902903571,39627811870214175,177.86588790688623,1.0942108453937691,DA,1.0,20.203,-0.17,11.69,0.09,11321.0,401.0,8.255,0.262,0.315,133.2,DA massive
WDJ020451.94+323354.56,325741452288609920,620964041,39628530354489728,31.21630811538775,32.56505683524955,DA,1.0,20.293,-0.078,12.427,0.24,11323.0,457.0,8.692,0.293,0.423,93.76,DA massive
WDJ103147.30+672140.77,1071956320198278144,841271701,39633465146083762,157.9469692064655,67.36127985769029,DA,0.85,20.35,0.301,11.786,0.14,11323.0,426.0,8.907,0.218,0.156,7.92,DA massive
WDJ001549.31+313132.61,2861679534721345536,611858169,39628509408136063,3.955429772220479,31.52566722025468,DA,1.0,19.572,-0.048,11.567,0.19,11336.0,307.0,9.474,0.159,0.446,91.16,DA massive
WDJ222739.54+225043.14,1875470999639109120,2002593262,39628326062526996,336.91479054052616,22.845297282872785,DA,0.98,19.928,0.153,12.14,0.15,11338.0,397.0,9.537,0.204,0.387,32.23,DA massive
WDJ141800.79+522439.67,1607904501422166016,1001274177,39633286363874578,214.50308178384833,52.41082205456317,DA,0.99,19.519,0.124,12.988,0.04,11343.0,162.0,8.956,0.045,0.009,136.86,DA massive
WDJ091906.83-071041.21,5745690734716706816,836540184,39627612271674697,139.7784687917105,-7.178083086744679,DA,0.8,20.391,0.304,11.672,0.11,11346.0,293.0,8.504,0.141,0.088,71.14,DA massive
WDJ044226.11-040552.90,3201559370804992000,671917383,39627689308455179,70.60880267212426,-4.098040503813991,DA,0.99,19.891,-0.088,10.99,0.13,11357.0,203.0,8.505,0.094,0.306,42.77,DA massive
WDJ131846.57+492434.95,1556171001875471360,950428824,39633240444634513,199.6939146720324,49.40966069877131,DA,0.98,19.858,0.078,11.036,0.07,11365.0,300.0,8.504,0.142,0.309,121.61,DA massive
WDJ225340.29+002709.78,2654912421747531776,2052856416,39627802567251302,343.4178476151622,0.4527039102562341,DA,0.91,20.337,0.243,12.34,0.26,11366.0,341.0,8.678,0.185,0.087,188.59,DA massive
WDJ235318.25+292809.08,2867203584218146816,2054138592,39628472829608579,358.326275681015,29.469130738899747,DA,1.0,17.049,0.036,12.345,0.05,11375.0,165.0,8.622,0.048,3.237,153.28,DA massive
WDJ165106.52+351502.49,1315015391425367040,1270318316,39632986794099321,252.7771685277374,35.25067949426099,DA,0.99,18.704,0.046,11.646,0.06,11380.0,174.0,8.531,0.059,0.237,110.16,DA massive
WDJ011707.95+163745.37,2783939870748482560,611339254,39628184458629399,19.283216927573797,16.629302666132435,DA,0.99,18.999,0.049,11.119,0.22,11393.0,164.0,8.524,0.05,0.374,174.75,DA massive
WDJ172338.37+180706.16,4553454336433356800,1506932217,39628217203559285,260.90988966494547,18.11842575661054,DA,0.99,19.939,0.166,12.555,0.13,11393.0,398.0,8.56,0.19,0.307,222.22,DA massive
WDJ091327.01+554425.55,1024330321204224896,802208630,39633331821743041,138.36260116731344,55.740271552890285,DA,0.98,19.807,0.213,12.356,0.06,11397.0,238.0,8.502,0.16,0.119,42.17,DA massive
WDJ190740.39+665321.87,2255777022121854208,1718118296,39633463636132371,286.9181469082112,66.88930459107125,DA,1.0,19.496,-0.091,11.36,0.12,11399.0,293.0,8.614,0.131,0.325,-23.87,DA massive
WDJ180150.90+672346.87,2257951821761277952,1551623560,39633468212118435,270.46204093283455,67.39633504490331,DA,0.84,20.323,0.537,12.654,0.07,11401.0,184.0,8.911,0.078,0.078,-146.33,DA massive
WDJ125446.77+282314.75,1463987878274060800,950051468,39628449257620828,193.69479895680692,28.38746929882416,DA,0.99,19.826,-0.06,11.42,0.08,11402.0,214.0,8.504,0.099,0.115,127.95,DA massive
WDJ142732.48+024156.31,3668193681884024832,1002634770,39627854803110549,216.8853913323413,2.698949821333087,DA,0.99,19.379,0.157,13.37,0.04,11403.0,174.0,9.112,0.054,0.037,181.13,DA massive
WDJ100243.99-074048.83,3772951026609825792,841712191,39627600460517328,150.6832838460349,-7.680284122319596,DA,0.99,19.648,-0.096,11.098,0.16,11404.0,231.0,8.505,0.113,0.329,89.47,DA massive
WDJ081804.78+524106.43,1031553597202279552,802272490,39633289123729055,124.51991231706155,52.68506010387058,DA,0.99,19.939,0.041,11.953,0.12,11405.0,479.0,9.245,0.428,0.296,141.63,DA massive
WDJ063144.85+680356.24,1105978375352952960,705106190,39633471714365829,97.93694275310604,68.06549678044493,DA,1.0,19.799,-0.007,12.383,0.18,11406.0,237.0,8.292,0.13,0.33,157.4,DA massive
WDJ213225.88+005428.91,2688215048406240768,2024904221,39627814307106697,323.10799392957813,0.9080545883382682,DA,0.98,18.318,0.077,10.906,0.09,11408.0,167.0,8.632,0.051,0.827,94.39,DA massive
WDJ224740.58-002352.15,2653297720204507648,2052845206,39627778382895112,341.91909326340453,-0.3978442081114197,DA,0.71,20.167,0.195,10.494,0.24,11408.0,232.0,8.521,0.124,0.324,208.35,DA massive
WDJ123219.07+031659.29,3706755689270426112,953424814,39627866396165790,188.07933923262283,3.2830950738480404,DA,0.99,19.77,0.213,12.581,0.04,11411.0,400.0,8.782,0.259,0.552,131.36,DA massive
WDJ164904.28+071229.56,4441901769330690048,1307794941,39627963758543318,252.26774741215303,7.208167684760555,DA,1.0,19.079,-0.081,11.243,0.26,11416.0,184.0,8.516,0.076,0.529,86.06,DA massive
WDJ030924.34-122153.75,5159588437963894784,651862746,39627491626714481,47.35146588159226,-12.36486287370511,DA,0.96,19.543,0.051,10.797,0.18,11416.0,230.0,8.508,0.113,0.428,132.02,DA massive
WDJ203607.89-000814.47,4229625553344993280,1983970917,39627783873234370,309.03284524910686,-0.1373951468404868,DA,0.99,19.649,0.157,12.466,0.14,11419.0,195.0,8.506,0.076,0.094,98.31,DA massive
WDJ143839.85+080311.33,1172741541728100352,1000020063,39627981194266496,219.6659124529368,8.053276616144021,DA,1.0,19.948,-0.046,12.31,0.07,11420.0,195.0,8.635,0.077,0.216,87.21,DA massive
WDJ162800.57+022557.93,4432868284874372096,1204066733,39627849270821003,247.00236926716067,2.432788084665563,DA,1.0,19.285,-0.034,11.104,0.15,11420.0,222.0,8.976,0.088,0.621,146.75,DA massive
WDJ170614.96+414243.96,1354210545709538304,1270691558,39633109917894022,256.56228935874987,41.71215180426396,DA,1.0,18.892,0.13,12.247,0.05,11420.0,253.0,8.516,0.128,0.596,114.45,DA massive
WDJ145116.83+701643.61,1694953695987093504,1102544591,39633491998016459,222.82020995455997,70.27878573117862,DA,0.99,19.294,0.043,13.035,0.04,11424.0,211.0,8.593,0.094,0.13,191.98,DA massive
WDJ171113.00+654158.28,1632472715084508672,1271231213,39633451283909402,257.80468081808704,65.69926720815369,DA,1.0,16.947,0.036,12.455,0.04,11427.0,167.0,8.573,0.05,2.899,96.29,DA massive
WDJ105125.71-020100.70,3802798025659696128,902977891,39627739140983026,162.857228550418,-2.016897013139945,DA,0.71,19.941,0.143,10.092,0.11,11427.0,329.0,8.528,0.204,0.424,-73.73,DA massive
WDJ133133.10+032817.10,3712872817915346432,1002775945,39627872675039216,202.88805595381243,3.471238191179628,DA,0.9,20.421,0.296,12.255,0.08,11428.0,309.0,8.672,0.168,0.084,414.21,DA massive
WDJ021637.81-025253.40,2493228721486722560,630221700,39627712821729020,34.157549159155224,-2.8812821077149033,DA,0.99,18.353,0.009,12.88,0.02,11429.0,213.0,8.557,0.096,0.847,208.46,DA massive
WDJ103119.63-090118.43,3774060300698669568,841726716,39627570676762161,157.83167373792512,-9.021801624131118,DA,0.98,19.817,-0.039,10.78,0.11,11429.0,461.0,8.534,0.31,0.279,186.54,DA massive
WDJ153329.88+033301.66,4427366328689819136,1103682781,39627873186743594,233.37467100410635,3.55041792810073,DA,0.99,17.764,0.244,12.361,0.05,11433.0,182.0,8.527,0.064,4.16,136.88,DA massive
WDJ074407.64+453342.38,926890402455763712,741671620,39633173981692745,116.03188983913864,45.56174344432588,DA,1.0,18.78,-0.054,12.214,0.05,11433.0,174.0,8.509,0.057,0.15,114.95,DA massive
WDJ233100.00+155247.10,2814392292685862400,2053419290,39628172433555878,352.75011527462874,15.879689837091808,DA,1.0,19.773,0.057,12.393,0.16,11433.0,335.0,9.078,0.163,0.223,20.48,DA massive
WDJ203810.70-011230.08,4226296129058492416,1983673336,39627759722432293,309.5446219247514,-1.2083228772875665,DA,1.0,19.685,-0.005,12.264,0.17,11435.0,208.0,8.416,0.104,0.12,173.66,DA massive
WDJ174936.54+662046.25,1633347410946490368,1400962284,39633456287715011,267.4022038840146,66.3462143946416,DA,0.99,19.445,0.149,12.414,0.06,11437.0,173.0,8.542,0.058,0.037,158.28,DA massive
WDJ184630.57+601438.91,2156233355375479808,1717905827,39633390940458443,281.6274341877092,60.244108184141794,DA,1.0,18.374,0.078,12.352,0.05,11438.0,193.0,8.935,0.072,0.45,162.62,DA massive
WDJ024848.93+141424.43,32080175885829760,640222963,39628126526901795,42.20395486578581,14.24011658719511,DA,0.9,19.772,0.158,11.423,0.32,11439.0,171.0,9.059,0.055,0.174,145.33,DA massive
WDJ180613.96+663302.76,2257771811092226048,1551618660,39633458749767728,271.55812543092924,66.55071124201774,DA,1.0,19.798,0.038,12.417,0.07,11440.0,183.0,8.485,0.068,0.046,64.55,DA massive
WDJ102224.35+425128.70,805740056617927040,840738335,39633126594445993,155.60150551062762,42.85786433640798,DA,0.97,19.801,0.065,10.858,0.06,11442.0,266.0,9.074,0.127,0.109,114.66,DA massive
WDJ091102.43+092340.16,590527324249184384,800191300,39628015684027266,137.76003292334255,9.394439854736778,DA,1.0,18.848,0.029,12.453,0.03,11442.0,242.0,8.988,0.104,0.477,184.63,DA massive
WDJ181301.07+442719.95,2114985726416563200,1550741881,39633158710235554,273.25473469996655,44.45529081595564,DA,0.99,17.724,0.074,13.185,0.04,11449.0,178.0,9.249,0.058,1.525,129.09,DA massive
WDJ174936.39+662048.69,1633347410947211776,1400962283,39633456287715002,267.40156942329696,66.34689212613043,DA,1.0,19.344,-0.082,12.492,0.06,11451.0,177.0,8.468,0.063,0.068,114.61,DA massive
WDJ225144.02-035729.58,2648241001802005504,2052789181,39627693867668331,342.93351341286495,-3.9583362187006106,DA,1.0,19.144,-0.022,11.697,0.18,11452.0,186.0,8.508,0.08,0.594,23.06,DA massive
WDJ234502.26+191649.88,2822844921466474496,2053547117,39628247373189164,356.25936601984927,19.28045896417149,DA,1.0,19.265,-0.048,11.507,0.27,11453.0,166.0,8.893,0.05,0.513,78.11,DA massive
WDJ174213.94+510850.65,1368142629343785984,1400631067,39633268194152525,265.55792542196616,51.14730531734549,DA,1.0,19.177,0.038,11.744,0.1,11453.0,256.0,8.538,0.107,0.408,52.78,DA massive
WDJ213024.21+093800.34,1741994209333073920,2000120242,39628024701783296,322.6008996942192,9.63335692604078,DA,0.99,19.179,0.032,11.897,0.1,11453.0,248.0,8.505,0.101,0.297,106.16,DA massive
WDJ144221.28+413233.94,1489697243270982144,1102033180,39633104935063098,220.58854247481904,41.54274265844425,DA,1.0,19.809,-0.073,11.158,0.07,11454.0,207.0,8.535,0.11,0.287,29.46,DA massive
WDJ215920.00+271216.44,1892952998299469824,2002918146,39628424553172736,329.83337137173413,27.204511545385746,DA,0.99,19.682,0.053,12.808,0.11,11454.0,355.0,8.919,0.177,0.431,221.61,DA massive
WDJ235523.03+130038.96,2766879951411601408,2053310977,39628102317378436,358.84599788036076,13.01075986834666,DA,0.99,20.369,0.009,12.27,0.23,11454.0,246.0,8.441,0.136,0.094,136.23,DA massive
WDJ174611.24+681642.05,1634641634912234496,1400990435,39633475048834339,266.5469940079345,68.27825643113783,DA,1.0,19.1,-0.099,10.973,0.08,11454.0,237.0,8.5,0.099,0.528,-6.13,DA massive
WDJ131717.61-030401.38,3636594203033255424,952962737,39627715594159348,199.3232989944703,-3.067138414347752,DA,1.0,19.292,0.048,12.462,0.04,11456.0,282.0,8.496,0.142,0.471,190.28,DA massive
WDJ070454.76+523020.58,981352340114173312,742706669,39633285252385615,106.22809949860309,52.50564499630528,DA,1.0,19.694,-0.081,11.844,0.14,11456.0,272.0,8.74,0.147,0.232,168.86,DA massive
WDJ132925.03+533954.71,1560454664809207808,1001204431,39633304437129874,202.3542482351729,53.66503267279934,DA,0.98,19.912,-0.016,10.623,0.06,11459.0,255.0,8.542,0.125,0.415,176.78,DA massive
WDJ071155.58+521321.82,980618484824153216,742683008,39633281561398362,107.98162692138764,52.22273063086201,DA,1.0,19.868,0.037,12.434,0.13,11459.0,426.0,9.347,0.332,0.272,89.67,DA massive
WDJ205158.96+063615.27,1737357701943394304,1935547967,39627946767417683,312.9958203190432,6.604192719604044,DA,1.0,19.574,-0.027,12.172,0.13,11459.0,224.0,7.832,0.119,0.23,23.13,DA massive
WDJ095302.34-025840.72,3826418284203663360,841931864,39627714738520291,148.25975997624926,-2.978000174590783,DA,0.99,19.759,-0.05,12.108,0.09,11459.0,221.0,8.419,0.099,0.099,69.03,DA massive
WDJ012749.83+100644.34,2585155383991945728,630567686,39628025683249586,21.95775274576698,10.112296603011346,DA,0.98,19.359,0.072,11.018,0.29,11461.0,185.0,8.561,0.065,0.077,136.55,DA massive
WDJ021415.25+280811.62,107646655126049408,620372895,39628441565268079,33.56361279415366,28.136577672108015,DA,0.98,19.35,0.029,11.275,0.2,11464.0,164.0,8.949,0.048,0.084,150.24,DA massive
WDJ011929.38-071125.81,2478477295531436032,610647318,39627610270996428,19.87285664834157,-7.190429896290508,DA,1.0,18.552,0.003,11.721,0.03,11465.0,239.0,8.683,0.087,0.506,101.02,DA massive
WDJ104756.57+674547.57,1060029818786158720,900627525,39633469826926040,161.98567296967468,67.76317634437639,DA,1.0,19.391,-0.132,11.915,0.08,11465.0,281.0,7.471,0.225,0.355,128.75,DA massive
WDJ230251.23-054510.26,2635046995412165632,2052657825,39627651748463068,345.71353941189955,-5.752860409899734,DA,1.0,18.467,0.049,12.437,0.03,11466.0,190.0,8.505,0.07,0.332,151.6,DA massive
WDJ090946.77-062229.75,5757955958723165184,837060425,39627630235882059,137.44490192955251,-6.375022833908726,DA,1.0,19.881,-0.104,11.252,0.1,11466.0,236.0,9.184,0.119,0.572,175.43,DA massive
WDJ031627.32+041029.77,2897350578475776,640023850,39627888193962549,49.11394767853877,4.174948443617418,DA,0.99,19.122,-0.019,10.774,0.42,11467.0,182.0,8.536,0.067,0.428,206.45,DA massive
WDJ031035.32-154332.90,5154697329207197696,651830147,39627409527411748,47.64724682408845,-15.725797324804308,DA,1.0,18.922,-0.103,10.706,0.14,11469.0,178.0,8.51,0.065,0.44,113.59,DA massive
WDJ012221.34+022706.18,2559512165787198464,630439485,2305843028281001323,20.58899179377728,2.4516636813946353,DA,1.0,17.96,0.05,11.872,0.02,11469.0,209.0,8.503,0.08,1.531,105.34,DA massive
WDJ221117.87+242324.27,1879424607231809024,2002684305,39628364767564517,332.8244102395893,24.390082627257993,DA,0.99,19.092,0.115,11.628,0.15,11470.0,186.0,8.525,0.068,0.101,106.69,DA massive
WDJ233450.41+111445.44,2763375155018409984,2053276503,39628060877653059,353.70997996225464,11.24592276822327,DA,1.0,19.625,-0.119,11.139,0.27,11471.0,199.0,8.971,0.083,0.245,72.28,DA massive
WDJ004855.17+152148.71,2781124708664855040,611308396,39628149444576789,12.230082647952209,15.363523632891402,DA,1.0,18.711,-0.004,12.321,0.05,11473.0,181.0,8.507,0.065,0.184,178.06,DA massive
WDJ151204.36-011920.26,4418248323573265408,1103418666,39627758355087953,228.0182320146423,-1.322289757393008,DA,0.99,19.713,0.047,12.146,0.25,11474.0,379.0,8.52,0.215,0.442,87.99,DA massive
WDJ061748.02+662437.95,1104706137319781888,705064508,39633457554394018,94.45005797527824,66.41046873320161,DA,0.99,19.653,0.196,12.702,0.19,11474.0,335.0,8.968,0.172,0.226,209.51,DA massive
WDJ014357.91+281529.81,301890536816720640,620639222,39628441452023129,25.99127019436743,28.258266728286223,DA,0.99,19.786,-0.086,11.263,0.18,11476.0,208.0,8.504,0.097,0.313,181.06,DA massive
WDJ095722.11+534151.52,828619416123423360,840921615,39633303908647330,149.34213666138126,53.69763517504442,DA,1.0,19.678,-0.062,11.404,0.06,11476.0,312.0,8.513,0.139,0.384,423.87,DA massive
WDJ223146.08-045438.07,2624828409221963776,2024317691,39627669679112295,337.9418137419179,-4.910665799721095,DA,0.99,19.537,0.106,13.126,0.04,11476.0,326.0,9.239,0.142,0.273,138.17,DA massive
WDJ072316.55+471332.28,976243420681493376,742556450,39633203211799116,110.8188502722966,47.22550883051787,DA,1.0,19.203,-0.117,12.109,0.12,11476.0,187.0,9.09,0.069,0.539,215.38,DA massive
WDJ084244.26+332522.65,710381994418158976,801480162,39632950127493412,130.68443357781382,33.42286956684463,DA,0.98,19.641,0.052,11.119,0.09,11477.0,173.0,8.53,0.055,0.025,158.35,DA massive
WDJ211352.72-085425.25,6896842128681384960,1996149004,39627573340148609,318.46967520513897,-8.907025692668046,DA,0.99,19.403,-0.041,10.989,0.18,11477.0,196.0,8.983,0.077,0.615,73.52,DA massive
WDJ021456.03-054458.70,2488105993733601280,630183370,39627646534945832,33.7335370827974,-5.749642196118427,DA,0.93,19.894,0.062,10.75,0.09,11478.0,365.0,8.528,0.177,0.426,86.35,DA massive
